,y_true,y_pred,score
2418,3,3,[1.7517450e-04 2.3080206e-04 1.0615309e-04 9.9948788e-01]
2419,3,3,[1.6133464e-04 9.8872952e-05 1.1255585e-04 9.9962723e-01]
2420,2,3,[2.9132605e-04 1.3247543e-03 2.1523154e-04 9.9816871e-01]
2421,3,3,[7.0552254e-04 1.4021910e-02 1.0224082e-04 9.8517030e-01]
2422,3,3,[1.2689870e-04 1.5174219e-04 3.0208149e-04 9.9941921e-01]
2423,2,1,[3.3922475e-05 9.9710745e-01 9.6037846e-05 2.7625896e-03]
2424,3,3,[1.02843645e-04 1.25724735e-04 6.98905496e-04 9.99072433e-01]
2425,3,3,[6.3124760e-05 9.6806994e-04 2.3700531e-04 9.9873179e-01]
2426,3,3,[5.1197910e-04 8.9836620e-05 5.0537894e-04 9.9889284e-01]
2427,3,3,[1.14525465e-04 2.17849505e-04 1.46883729e-04 9.99520779e-01]
2428,3,1,[9.9846102e-06 9.9006057e-01 6.3488474e-03 3.5806219e-03]
2429,3,3,[3.3951146e-04 3.6010441e-01 2.3497152e-03 6.3720632e-01]
2430,3,3,[5.5138575e-04 9.3584720e-05 6.2817137e-04 9.9872690e-01]
2431,0,2,[5.0360275e-05 7.7998999e-04 9.9840587e-01 7.6377596e-04]
2432,1,2,[0.00348239 0.04724433 0.9376956  0.01157771]
2433,3,3,[1.8692398e-04 5.9219945e-04 2.2382115e-04 9.9899703e-01]
2434,3,3,[1.9982598e-04 2.2975320e-04 4.2939311e-04 9.9914098e-01]
2435,3,3,[1.2384365e-04 4.4608471e-04 1.4993332e-04 9.9928015e-01]
2436,3,3,[1.2784196e-03 1.4406939e-03 6.7647005e-04 9.9660432e-01]
2437,3,1,[0.00161056 0.7129813  0.0073933  0.27801487]
2438,3,3,[2.3189161e-04 1.6370021e-04 4.4592749e-04 9.9915850e-01]
2439,1,1,[2.4928199e-04 9.7537881e-01 2.3909112e-02 4.6278728e-04]
2440,3,3,[9.7040043e-05 1.6333217e-04 1.9717918e-04 9.9954247e-01]
2441,3,3,[1.2198364e-04 1.2225802e-04 1.3357069e-04 9.9962211e-01]
2442,3,3,[1.2363520e-04 1.4616284e-04 1.4269898e-04 9.9958748e-01]
2443,3,3,[2.2514210e-04 1.1260309e-04 1.0841923e-04 9.9955386e-01]
2444,1,1,[3.3492131e-06 9.9450642e-01 5.1256011e-05 5.4389266e-03]
2445,3,3,[2.6167033e-04 1.9098731e-04 1.6381440e-04 9.9938357e-01]
2446,3,3,[2.7780849e-04 1.2243833e-04 2.4713649e-04 9.9935263e-01]
2447,1,1,[4.1424828e-06 9.9857175e-01 1.2039159e-04 1.3037226e-03]
2448,3,3,[1.2060501e-04 1.8154229e-04 1.2078537e-03 9.9848998e-01]
2449,3,3,[4.7873364e-05 3.4547938e-04 5.7169388e-04 9.9903500e-01]
2450,3,3,[1.0099250e-04 3.2180399e-04 1.9130496e-04 9.9938595e-01]
2451,3,3,[6.4687949e-05 1.7872074e-04 5.5425992e-04 9.9920243e-01]
2452,3,3,[4.6781707e-04 1.2637621e-04 1.1291338e-02 9.8811454e-01]
2453,3,3,[1.2144567e-03 2.5531623e-04 7.8144309e-04 9.9774867e-01]
2454,3,3,[1.2485590e-04 1.3809196e-04 1.0135922e-03 9.9872345e-01]
2455,1,2,[3.6786354e-01 3.8188606e-04 4.6583033e-01 1.6592430e-01]
2456,3,3,[9.8612400e-05 9.7131706e-05 4.3707897e-04 9.9936718e-01]
2457,3,3,[1.7359928e-04 1.8567308e-04 1.2972929e-04 9.9951100e-01]
2458,3,3,[3.2003227e-04 2.1999607e-04 3.1898313e-04 9.9914098e-01]
2459,3,3,[1.5021785e-04 3.2212425e-04 8.9289075e-05 9.9943835e-01]
2460,1,1,[5.2667103e-05 8.6870331e-01 3.0515479e-02 1.0072862e-01]
2461,3,3,[2.4288920e-04 1.4655435e-01 7.6425751e-04 8.5243851e-01]
2462,3,3,[1.6851575e-04 1.0171258e-04 3.3140797e-04 9.9939835e-01]
2463,1,1,[2.2183407e-05 9.7699761e-01 2.1102346e-02 1.8778219e-03]
2464,2,2,[4.0678487e-06 6.3284249e-05 9.9413234e-01 5.8003594e-03]
2465,3,3,[8.4018466e-05 6.9979949e-05 3.1620634e-04 9.9952984e-01]
2466,3,3,[2.8801011e-05 2.7107119e-04 1.7105004e-02 9.8259509e-01]
2467,3,3,[8.0478560e-05 8.6367654e-05 2.7261843e-04 9.9956053e-01]
2468,3,3,[3.5791891e-04 9.5455187e-05 3.8266738e-03 9.9571997e-01]
2469,3,3,[7.0923794e-04 2.7662300e-04 3.0758450e-04 9.9870658e-01]
2470,3,3,[5.0472317e-04 1.1662889e-04 2.4306575e-04 9.9913567e-01]
2471,2,2,[4.2647075e-06 6.2357220e-05 9.9946922e-01 4.6415487e-04]
2472,3,3,[9.355600e-05 3.911144e-04 7.935434e-03 9.915799e-01]
2473,3,3,[1.6467313e-04 6.8641973e-05 3.8568772e-04 9.9938095e-01]
2474,3,3,[2.6747104e-04 1.7019565e-04 8.7150600e-04 9.9869078e-01]
2475,3,3,[1.5361431e-04 1.2475661e-04 1.8183095e-04 9.9953985e-01]
2476,3,3,[1.3546721e-03 1.9455528e-04 1.7528455e-03 9.9669802e-01]
2477,3,3,[4.5687429e-04 1.2428289e-04 3.9465504e-04 9.9902415e-01]
2478,3,3,[2.4702237e-04 1.4080898e-03 3.5529961e-03 9.9479181e-01]
2479,1,2,[4.5260545e-04 6.1325533e-03 9.9086833e-01 2.5465323e-03]
2480,3,3,[1.6722277e-04 2.8583669e-04 2.1962034e-04 9.9932742e-01]
2481,3,3,[2.9650857e-04 1.2937143e-04 1.6361350e-04 9.9941051e-01]
2482,3,3,[1.0342365e-03 1.8343847e-04 7.6225749e-04 9.9802005e-01]
2483,3,3,[2.1905344e-04 1.0452613e-04 1.2519688e-04 9.9955124e-01]
2484,3,3,[3.3896932e-04 2.0988856e-03 5.6380866e-04 9.9699831e-01]
2485,0,1,[5.7702226e-05 9.9756444e-01 8.5973108e-05 2.2918994e-03]
2486,3,3,[1.4877337e-04 1.2118651e-04 2.7235624e-04 9.9945766e-01]
2487,0,1,[2.0180361e-05 9.9889237e-01 7.4329546e-05 1.0131093e-03]
2488,3,3,[1.1015173e-04 1.4776256e-04 1.2594296e-04 9.9961615e-01]
2489,3,3,[2.0321028e-04 1.0484648e-04 1.4096573e-04 9.9955100e-01]
2490,3,3,[1.7603532e-04 1.5254154e-04 2.0529331e-04 9.9946612e-01]
2491,3,3,[3.1198989e-04 7.2374503e-05 1.7104099e-04 9.9944466e-01]
2492,1,1,[3.9449692e-06 9.9705005e-01 5.0803250e-05 2.8951075e-03]
2493,3,3,[2.1392677e-04 3.9027064e-04 1.7376986e-04 9.9922204e-01]
2494,3,3,[1.0646018e-03 7.2713927e-05 8.5031753e-04 9.9801242e-01]
2495,1,1,[7.4177797e-06 9.9882048e-01 1.0051788e-04 1.0715681e-03]
2496,3,3,[4.0586492e-05 3.5450625e-04 1.6013616e-04 9.9944478e-01]
2497,3,3,[4.0169449e-05 1.9539360e-04 1.4070277e-04 9.9962366e-01]
2498,3,3,[8.7392124e-05 3.8454056e-04 1.1276166e-04 9.9941528e-01]
2499,3,3,[6.5531342e-05 2.2687115e-04 1.0006670e-04 9.9960750e-01]
2500,3,3,[2.9463047e-04 2.8323795e-04 8.7952398e-04 9.9854267e-01]
2501,3,3,[1.3261846e-04 3.3171201e-04 2.2253595e-04 9.9931312e-01]
2502,3,3,[6.3584608e-05 2.2681188e-04 2.1462591e-04 9.9949491e-01]
2503,3,1,[1.0986132e-05 9.7251457e-01 5.3806009e-04 2.6936408e-02]
2504,3,3,[8.0224963e-05 1.2508116e-04 2.1639392e-04 9.9957830e-01]
2505,3,3,[6.0866503e-05 1.4418640e-04 1.5287017e-04 9.9964201e-01]
2506,3,3,[1.2235792e-04 1.4474128e-04 2.2567243e-04 9.9950719e-01]
2507,3,3,[2.0132879e-04 8.3685525e-05 1.3707374e-04 9.9957794e-01]
2508,1,1,[2.917796e-06 9.919647e-01 1.297563e-04 7.902638e-03]
2509,3,3,[1.2346941e-04 7.3552923e-04 2.8737052e-04 9.9885368e-01]
2510,3,3,[2.8000528e-04 6.9930655e-05 7.7664055e-04 9.9887341e-01]
2511,1,1,[2.3652467e-06 9.9721801e-01 3.5248950e-04 2.4271123e-03]
2512,2,3,[2.1436761e-04 2.4023526e-03 1.3383864e-02 9.8399943e-01]
2513,2,3,[1.4135576e-04 8.7440618e-05 3.6377381e-04 9.9940741e-01]
2514,3,3,[1.4718769e-04 2.5245009e-04 1.0631718e-03 9.9853718e-01]
2515,3,3,[1.2318962e-04 9.2829971e-05 1.8398468e-04 9.9959999e-01]
2516,3,3,[1.5420010e-03 1.2995338e-04 7.5899519e-04 9.9756902e-01]
2517,2,3,[9.4666175e-04 2.2224883e-04 3.8288996e-04 9.9844825e-01]
2518,3,3,[4.2675261e-04 8.6006388e-05 4.0732182e-04 9.9907994e-01]
2519,2,1,[5.5528715e-05 8.6147565e-01 8.1021793e-02 5.7447016e-02]
2520,3,3,[6.0521630e-05 1.8120346e-04 1.8307420e-04 9.9957520e-01]
2521,3,3,[6.5378168e-05 1.5453577e-04 1.0769677e-04 9.9967241e-01]
2522,3,3,[8.9066365e-05 3.1096881e-04 1.6804827e-04 9.9943191e-01]
2523,3,3,[5.3050975e-05 2.4045323e-04 2.3277162e-04 9.9947375e-01]
2524,3,3,[1.6836086e-04 2.4793675e-04 3.2089470e-04 9.9926287e-01]
2525,3,3,[1.5059234e-04 2.4041694e-04 2.4233769e-04 9.9936670e-01]
2526,3,3,[1.7057080e-04 1.6698684e-04 4.4026144e-04 9.9922216e-01]
2527,2,3,[1.05887324e-04 3.58935632e-03 1.98327098e-02 9.76472080e-01]
2528,2,2,[5.6117292e-06 5.3587672e-05 9.9476177e-01 5.1790820e-03]
2529,3,3,[5.7832000e-04 7.3871182e-05 4.3288214e-04 9.9891496e-01]
2530,3,3,[1.5894770e-04 4.2179113e-04 2.2302313e-02 9.7711700e-01]
2531,3,3,[2.9443856e-04 8.9802110e-05 2.0058620e-04 9.9941516e-01]
2532,3,3,[4.3896600e-03 1.4084142e-04 8.4793859e-04 9.9462152e-01]
2533,3,3,[3.1000327e-03 1.9583225e-04 4.1776631e-04 9.9628639e-01]
2534,3,3,[1.2472366e-03 2.1198967e-04 2.6738629e-04 9.9827337e-01]
2535,2,2,[4.3712525e-06 9.8909994e-05 9.9905521e-01 8.4145245e-04]
2536,3,3,[1.1709503e-04 1.8987975e-04 1.3366526e-04 9.9955934e-01]
2537,3,3,[1.1245695e-04 1.9173443e-04 8.5416272e-05 9.9961036e-01]
2538,3,3,[3.2161237e-04 3.4052669e-04 1.7728681e-04 9.9916053e-01]
2539,3,3,[1.1239768e-04 1.8740640e-04 7.5330172e-05 9.9962485e-01]
2540,3,3,[2.0768933e-04 4.4415996e-04 1.7348658e-04 9.9917465e-01]
2541,3,3,[1.8622674e-04 5.5991777e-04 8.9643792e-05 9.9916422e-01]
2542,3,3,[1.9898481e-04 9.3785592e-04 2.1871031e-04 9.9864441e-01]
2543,3,1,[1.6224563e-05 9.9745864e-01 4.1782527e-04 2.1074112e-03]
2544,3,3,[3.2956028e-05 3.4435466e-04 5.2262918e-04 9.9910009e-01]
2545,3,3,[7.8990881e-05 1.4577723e-04 4.1169324e-04 9.9936348e-01]
2546,3,3,[1.3045299e-04 2.1157553e-04 3.5720182e-04 9.9930072e-01]
2547,3,3,[1.00763595e-04 1.48745210e-04 2.12386629e-04 9.99538183e-01]
2548,3,3,[2.9521898e-04 1.2409575e-04 4.1463869e-04 9.9916601e-01]
2549,3,3,[1.9237485e-04 1.2695148e-04 3.5006530e-04 9.9933064e-01]
2550,3,3,[6.2910483e-05 2.4296531e-04 3.4547749e-04 9.9934870e-01]
2551,3,3,[1.4515601e-04 3.4474866e-03 2.5221603e-03 9.9388510e-01]
2552,3,3,[1.6893375e-04 1.3947932e-04 2.9897899e-04 9.9939251e-01]
2553,3,1,[2.2282483e-04 4.7462517e-01 3.0428153e-01 2.2087052e-01]
2554,3,3,[1.7640975e-04 2.7289515e-04 5.1156722e-04 9.9903917e-01]
2555,3,3,[2.4268949e-04 1.3431544e-04 1.8372580e-04 9.9943930e-01]
2556,3,3,[1.1152935e-03 9.3504423e-03 4.8859208e-04 9.8904574e-01]
2557,3,3,[5.7747128e-04 1.7794933e-04 7.6489197e-04 9.9847966e-01]
2558,3,3,[9.9821591e-05 1.6172942e-04 6.1087345e-04 9.9912757e-01]
2559,3,1,[2.4073348e-05 9.9762231e-01 9.9780482e-05 2.2539275e-03]
2560,3,3,[1.3685638e-04 1.6657556e-04 2.3499636e-04 9.9946159e-01]
2561,3,3,[2.0696755e-04 9.7523545e-05 1.8782027e-04 9.9950778e-01]
2562,3,3,[2.1713585e-04 1.7506373e-04 1.5251750e-04 9.9945527e-01]
2563,3,3,[2.8225943e-04 9.4738112e-05 1.5634712e-04 9.9946672e-01]
2564,1,1,[3.9717783e-05 8.2455236e-01 1.1779820e-03 1.7422995e-01]
2565,3,3,[7.6616219e-05 1.3506645e-01 3.8755056e-04 8.6446941e-01]
2566,3,3,[2.6266390e-04 6.4592270e-05 6.0371804e-04 9.9906904e-01]
2567,1,1,[1.9371635e-06 9.9846929e-01 1.3728808e-04 1.3914492e-03]
2568,3,3,[9.1126807e-05 1.8626478e-04 5.0922562e-03 9.9463034e-01]
2569,3,3,[1.2895619e-04 8.1143917e-05 2.7647207e-04 9.9951339e-01]
2570,3,3,[7.9880869e-05 9.6104734e-05 1.7956647e-03 9.9802834e-01]
2571,3,3,[6.78811048e-05 1.18858254e-04 2.53129139e-04 9.99560177e-01]
2572,3,3,[4.0828643e-04 2.6957586e-04 9.5948651e-02 9.0337348e-01]
2573,3,3,[3.4685555e-04 1.9141870e-04 4.3569127e-04 9.9902606e-01]
2574,3,3,[1.0174953e-03 1.6470451e-04 6.2754191e-04 9.9819022e-01]
2575,2,2,[4.7179969e-06 8.1381069e-05 9.9953246e-01 3.8140445e-04]
2576,3,3,[6.5621833e-05 1.8108645e-04 4.1202488e-04 9.9934131e-01]
2577,3,3,[1.10106586e-04 1.15468865e-04 2.05649907e-04 9.99568760e-01]
2578,3,3,[1.0393704e-04 1.0532060e-04 2.3971303e-04 9.9955100e-01]
2579,3,3,[9.0339810e-05 1.6100207e-04 1.4405399e-04 9.9960464e-01]
2580,1,1,[5.1188422e-06 9.9807978e-01 1.6086629e-04 1.7543032e-03]
2581,3,3,[2.7943155e-04 9.7693631e-04 2.0133609e-04 9.9854231e-01]
2582,3,3,[3.07060662e-04 1.01218575e-04 4.25176346e-04 9.99166489e-01]
2583,1,1,[2.5303612e-05 9.9481875e-01 3.8002601e-03 1.3557158e-03]
2584,3,2,[5.3843491e-05 1.0539230e-04 8.2660753e-01 1.7323335e-01]
2585,3,3,[1.2664199e-04 5.4218599e-05 1.7576246e-03 9.9806148e-01]
2586,3,3,[1.0853039e-04 9.7188175e-05 2.2017220e-03 9.9759251e-01]
2587,3,3,[1.8876868e-04 6.0932864e-05 5.4703403e-04 9.9920326e-01]
2588,3,3,[8.7159261e-04 7.8711382e-05 1.5285682e-03 9.9752110e-01]
2589,3,3,[1.3952043e-04 7.3739568e-05 7.9925504e-04 9.9898750e-01]
2590,3,3,[2.2654564e-04 1.4742280e-04 5.5384584e-04 9.9907219e-01]
2591,3,2,[2.1276768e-05 2.6983402e-05 9.9201435e-01 7.9374155e-03]
2592,3,2,[6.5075094e-04 2.2057294e-04 5.3796589e-01 4.6116278e-01]
2593,3,3,[1.8512270e-04 3.7884340e-04 2.3452194e-04 9.9920148e-01]
2594,3,3,[2.1413006e-04 1.5793208e-04 3.7902905e-04 9.9924880e-01]
2595,3,3,[1.72170519e-04 4.27997555e-04 1.15381874e-04 9.99284446e-01]
2596,3,1,[6.7900823e-05 5.8701879e-01 3.9219117e-01 2.0722119e-02]
2597,3,3,[2.0899839e-04 1.1458941e-03 7.7467744e-04 9.9787045e-01]
2598,3,3,[1.7905103e-03 1.8926669e-04 5.4627564e-04 9.9747390e-01]
2599,3,2,[1.5847256e-05 1.4984170e-03 9.9808204e-01 4.0374874e-04]
2600,3,3,[6.2385763e-05 1.1875102e-04 2.0664459e-04 9.9961215e-01]
2601,3,3,[1.2333338e-04 1.3347299e-04 1.7672924e-04 9.9956650e-01]
2602,3,3,[1.3897053e-04 1.6605208e-04 1.3181077e-04 9.9956316e-01]
2603,3,3,[8.9764959e-05 1.3891736e-04 1.4831175e-04 9.9962294e-01]
2604,3,3,[9.1357382e-05 2.0206375e-04 3.8518012e-04 9.9932146e-01]
2605,3,3,[3.4232975e-03 2.9799133e-04 3.1768420e-04 9.9596101e-01]
2606,2,3,[8.7447246e-05 1.3725944e-04 2.9017060e-04 9.9948514e-01]
2607,2,0,[9.9905521e-01 6.6969071e-05 2.2645290e-05 8.5516117e-04]
2608,3,3,[1.6669527e-04 1.6389039e-04 1.9976363e-04 9.9946958e-01]
2609,3,3,[1.8424015e-04 1.0593945e-04 1.6710190e-04 9.9954271e-01]
2610,3,3,[1.4981006e-03 3.9798210e-04 5.8612274e-04 9.9751782e-01]
2611,3,3,[2.3222416e-04 8.3572879e-05 1.6477150e-04 9.9951947e-01]
2612,3,3,[4.5024691e-04 9.7699591e-04 2.4394516e-04 9.9832886e-01]
2613,3,3,[3.5825578e-04 1.6278711e-01 2.4903505e-04 8.3660567e-01]
2614,2,3,[1.2367737e-03 1.0313178e-04 5.7662290e-02 9.4099784e-01]
2615,1,1,[1.6199003e-05 9.9641067e-01 1.2465839e-04 3.4485213e-03]
2616,3,3,[4.1718089e-05 3.4554669e-04 7.8034718e-03 9.9180919e-01]
2617,3,3,[4.0474002e-05 2.6238704e-04 1.8400696e-04 9.9951315e-01]
2618,3,3,[1.4712467e-03 1.6177101e-04 5.2236496e-03 9.9314332e-01]
2619,3,3,[4.5217210e-05 1.8199663e-04 1.8919585e-04 9.9958366e-01]
2620,3,1,[6.2549711e-06 9.4883901e-01 2.7320758e-02 2.3833962e-02]
2621,3,3,[1.5427425e-04 6.1910594e-04 7.2129857e-04 9.9850535e-01]
2622,3,3,[8.937172e-05 8.360588e-05 5.057727e-04 9.993212e-01]
2623,3,2,[1.2453020e-05 3.5147929e-01 6.4290100e-01 5.6073614e-03]
2624,3,3,[1.7024284e-04 5.0305005e-04 9.6757454e-04 9.9835914e-01]
2625,3,3,[1.1910123e-04 1.3715254e-04 1.7279139e-04 9.9957091e-01]
2626,3,3,[2.5868069e-04 2.9898735e-04 4.4681397e-04 9.9899548e-01]
2627,3,3,[1.4827607e-04 2.2201570e-04 1.4243140e-04 9.9948728e-01]
2628,3,3,[2.5895078e-04 3.1021577e-03 2.2649806e-04 9.9641246e-01]
2629,3,3,[5.3900754e-04 2.8199476e-01 7.4561802e-04 7.1672064e-01]
2630,2,2,[1.9329664e-04 1.5361693e-04 9.3710923e-01 6.2543944e-02]
2631,1,1,[1.32904015e-05 9.46472645e-01 4.99319248e-02 3.58212763e-03]
2632,3,3,[2.4905047e-04 1.7852927e-04 5.3290662e-04 9.9903947e-01]
2633,3,3,[1.0837426e-04 1.0040277e-04 9.9232479e-05 9.9969208e-01]
2634,3,3,[1.2416422e-03 2.9907259e-04 6.9215975e-04 9.9776721e-01]
2635,3,3,[1.0063129e-04 2.0605534e-04 6.7170186e-05 9.9962616e-01]
2636,3,3,[2.0903468e-04 2.2356512e-04 1.6923882e-04 9.9939811e-01]
2637,3,3,[2.4386021e-04 4.4726772e-04 1.4105526e-04 9.9916780e-01]
2638,3,3,[8.2199916e-04 2.0532623e-04 4.6319040e-03 9.9434078e-01]
2639,1,1,[2.7375185e-05 9.6925640e-01 4.5581820e-04 3.0260354e-02]
2640,3,3,[8.8060508e-05 5.3557631e-04 3.8506315e-04 9.9899131e-01]
2641,3,3,[6.4178748e-05 2.1035272e-04 2.2355233e-04 9.9950194e-01]
2642,3,3,[2.1004927e-04 3.3437309e-04 3.5655187e-04 9.9909914e-01]
2643,3,3,[8.9475951e-05 1.8373375e-04 1.4040238e-04 9.9958640e-01]
2644,2,3,[1.9002498e-04 7.5145438e-04 6.4642046e-04 9.9841201e-01]
2645,3,3,[6.6449153e-05 9.9996310e-03 2.1814743e-04 9.8971575e-01]
2646,3,3,[1.7862335e-04 1.0780891e-04 1.3660984e-03 9.9834740e-01]
2647,2,1,[3.3604642e-06 9.9676216e-01 7.0665308e-05 3.1637410e-03]
2648,3,3,[0.00133479 0.00144457 0.00551867 0.991702  ]
2649,3,3,[2.2558219e-04 1.2773745e-04 2.2366473e-04 9.9942303e-01]
2650,3,3,[2.6995022e-04 1.5174784e-04 2.4965624e-04 9.9932861e-01]
2651,3,3,[2.7003826e-04 1.8642088e-04 1.5012888e-04 9.9939334e-01]
2652,3,3,[0.00090467 0.20880777 0.00096977 0.7893178 ]
2653,1,1,[2.0085657e-03 9.8267370e-01 1.8842006e-04 1.5129261e-02]
2654,3,3,[2.8968643e-04 7.8205012e-05 5.3960196e-04 9.9909246e-01]
2655,1,1,[1.9501022e-04 9.9877805e-01 2.0981865e-04 8.1711332e-04]
2656,3,3,[6.78545766e-05 1.11178124e-04 1.92067600e-04 9.99628901e-01]
2657,3,3,[9.5151685e-05 1.0389919e-04 1.2490373e-04 9.9967599e-01]
2658,3,3,[2.8902292e-04 3.0974060e-04 2.9975086e-04 9.9910152e-01]
2659,3,3,[1.0638388e-04 1.1189336e-04 1.1449660e-04 9.9966729e-01]
2660,3,3,[5.8381731e-05 3.5909557e-04 2.7371568e-04 9.9930882e-01]
2661,3,3,[3.2163895e-04 6.3388301e-03 1.3321274e-04 9.9320626e-01]
2662,2,3,[1.5313861e-04 2.4482497e-04 1.4537252e-01 8.5422951e-01]
2663,1,1,[3.1700678e-04 9.9118984e-01 2.7511918e-04 8.2180789e-03]
2664,3,3,[1.7820705e-05 2.2500257e-03 8.7135546e-03 9.8901868e-01]
2665,3,3,[3.8866616e-05 1.2093489e-04 4.9642607e-04 9.9934381e-01]
2666,3,3,[8.6002095e-05 1.4351937e-04 6.3560455e-04 9.9913484e-01]
2667,3,3,[1.17196265e-04 7.88289108e-05 1.64302663e-04 9.99639630e-01]
2668,1,3,[2.5864283e-04 1.3053365e-04 2.7952038e-04 9.9933136e-01]
2669,3,3,[8.7423497e-05 1.4287885e-04 3.3973891e-04 9.9943000e-01]
2670,3,3,[1.8897171e-04 6.8121160e-05 7.5293920e-04 9.9899000e-01]
2671,1,3,[2.5321098e-04 3.5594296e-02 3.0502349e-01 6.5912896e-01]
2672,3,3,[1.8333507e-04 5.9163540e-05 3.3752865e-04 9.9941993e-01]
2673,3,3,[2.0278055e-04 9.7806100e-05 1.5393575e-04 9.9954540e-01]
2674,3,3,[1.48881879e-03 1.21758196e-04 6.03158784e-04 9.97786164e-01]
2675,3,3,[1.7327259e-04 9.5028714e-05 1.5021299e-04 9.9958152e-01]
2676,3,3,[4.6190861e-04 8.3280043e-05 1.3552253e-03 9.9809963e-01]
2677,3,3,[1.1056819e-03 9.8366851e-05 6.5198599e-04 9.9814391e-01]
2678,3,3,[1.8973804e-04 1.3571350e-04 6.6967041e-04 9.9900490e-01]
2679,1,2,[2.3652257e-04 2.3211265e-04 9.5361751e-01 4.5913812e-02]
2680,3,3,[1.00201265e-04 1.84586082e-04 3.09769559e-04 9.99405503e-01]
2681,3,3,[1.8649349e-04 5.6750269e-04 1.6770004e-04 9.9907827e-01]
2682,3,3,[4.4634033e-04 1.1105337e-04 4.1338569e-04 9.9902928e-01]
2683,3,3,[2.0911585e-04 1.2167110e-04 1.5287327e-04 9.9951637e-01]
2684,1,1,[5.9434915e-06 9.9797732e-01 2.9606078e-04 1.7206917e-03]
2685,3,1,[1.7285183e-04 6.9532090e-01 4.3843361e-04 3.0406776e-01]
2686,3,3,[3.0766966e-04 9.1995964e-05 8.8676787e-04 9.9871349e-01]
2687,1,1,[1.7527456e-05 9.9863344e-01 1.9996939e-04 1.1490501e-03]
2688,3,3,[1.16014104e-04 1.04084473e-04 1.82956894e-04 9.99597013e-01]
2689,3,3,[2.2652684e-04 1.2950276e-04 1.5056088e-04 9.9949336e-01]
2690,3,3,[3.4072026e-04 1.5583927e-04 2.2023564e-04 9.9928325e-01]
2691,1,1,[0.00372916 0.8343003  0.02551075 0.13645989]
2692,3,3,[1.0659287e-04 1.0671813e-01 4.5450122e-04 8.9272076e-01]
2693,3,3,[3.5521860e-04 1.4615296e-02 1.7708533e-04 9.8485237e-01]
2694,3,3,[1.7933109e-04 7.7425160e-05 6.4766232e-04 9.9909556e-01]
2695,1,1,[1.4933536e-05 9.9776053e-01 7.9698140e-05 2.1447530e-03]
2696,3,2,[3.5994867e-04 1.3867005e-04 7.3543453e-01 2.6406682e-01]
2697,3,3,[1.3677454e-04 7.3783551e-05 3.9572854e-04 9.9939370e-01]
2698,2,3,[3.0815045e-04 1.0518142e-04 2.7275064e-03 9.9685919e-01]
2699,3,3,[1.3981912e-04 1.0740054e-04 2.6080332e-04 9.9949205e-01]
2700,3,3,[2.8853977e-04 8.8058165e-05 1.2614364e-03 9.9836200e-01]
2701,3,3,[3.7815582e-04 8.6275199e-05 4.5177713e-04 9.9908388e-01]
2702,3,3,[1.5680106e-04 2.2039837e-04 2.0081839e-04 9.9942195e-01]
2703,2,2,[8.6598011e-06 2.2817168e-05 9.9816078e-01 1.8077035e-03]
2704,1,2,[0.00128637 0.00844285 0.91963893 0.07063176]
2705,3,3,[1.4231271e-04 1.0464601e-04 1.7907492e-04 9.9957401e-01]
2706,3,3,[6.7261170e-04 1.7951294e-04 6.3655362e-04 9.9851137e-01]
2707,3,3,[1.7256600e-04 1.8827624e-04 9.0897389e-05 9.9954826e-01]
2708,3,3,[6.5272028e-04 3.1120764e-04 5.0165138e-04 9.9853444e-01]
2709,3,3,[2.8524301e-03 2.6992027e-04 5.7160843e-04 9.9630606e-01]
2710,3,3,[2.7692865e-04 1.0434104e-04 8.7111897e-04 9.9874759e-01]
2711,1,2,[6.0142898e-05 1.1224687e-01 8.8016623e-01 7.5268270e-03]
2712,3,2,[6.3592786e-05 2.6756353e-04 9.8039734e-01 1.9271513e-02]
2713,3,3,[7.6838754e-05 1.4549456e-04 6.6493958e-04 9.9911267e-01]
2714,3,3,[8.5791689e-05 3.4557289e-04 1.7112761e-03 9.9785739e-01]
2715,3,3,[4.7399935e-05 3.4874887e-04 2.9083146e-04 9.9931300e-01]
2716,3,3,[1.7152207e-04 3.7426190e-04 9.7063748e-04 9.9848360e-01]
2717,2,2,[3.1320313e-05 1.4875985e-04 9.9452162e-01 5.2983114e-03]
2718,2,2,[4.9648494e-05 4.1708823e-05 9.7608727e-01 2.3821348e-02]
2719,2,2,[1.2572693e-05 3.9400078e-05 9.9968338e-01 2.6465577e-04]
2720,3,3,[2.8219484e-04 6.6859007e-05 1.0907294e-02 9.8874366e-01]
2721,3,3,[1.3407426e-04 7.0330294e-05 2.5947858e-04 9.9953616e-01]
2722,2,2,[1.4138440e-04 3.6684894e-05 9.7696996e-01 2.2851987e-02]
2723,3,3,[1.08292596e-04 1.41282493e-04 1.40583987e-04 9.99609768e-01]
2724,3,2,[1.31608220e-04 1.04516759e-04 8.75028551e-01 1.24735326e-01]
2725,3,3,[3.6910138e-04 1.8113499e-04 1.6902247e-02 9.8254758e-01]
2726,3,3,[3.1838860e-04 1.0398438e-04 6.2749727e-04 9.9895018e-01]
2727,2,2,[2.2269247e-05 1.2380643e-05 9.9968839e-01 2.7695936e-04]
2728,3,3,[6.0299637e-05 8.7027212e-05 4.6273900e-04 9.9939001e-01]
2729,3,3,[1.4711056e-04 6.4435946e-05 2.0174609e-04 9.9958664e-01]
